项目开发经理,青岛鲁诺实业集团有限公司,青岛,1-1.5万/月,07-11
云平台研发工程师,无锡祥生医疗科技股份有限公司,异地招聘,20-30万/年,07-11
大数据开发工程师（非外包）,广东新华南方软件外包有限公司,广州-黄埔区,1.5-3万/月,07-11
物联网工程师（云平台）,宇起数字科技（上海）有限公司,上海-徐汇区,1.5-2万/月,07-11
营业部数据运营岗,中山证券有限责任公司,深圳-福田区,0.5-1万/月,07-11
大数据架构师,北京市渠道网络技术开发有限公司,北京,2-3万/月,07-11
Java开发工程师,深圳市中标医学数据研究中心,深圳-南山区,1.5-2万/月,07-11
运维主管,深圳市云之梦科技有限公司,深圳-南山区,0.8-1.3万/月,07-11
大数据开发工程师（大数据方向）,上海欣方智能系统有限公司,北京-海淀区,1.5-2万/月,07-11
高级研发工程师,南京安夏电子科技有限公司,南京-江宁区,15-20万/年,07-11
高级软件开发工程师,武汉思创科尔科技有限公司,武汉-洪山区,7-9千/月,07-11
无锡大数据服务工程师,广州极数宝数据服务有限公司,异地招聘,6-8千/月,07-11
高级数据平台开发工程师,浙江网仓科技有限公司,杭州-江干区,2-2.5万/月,07-11
后端开发工程师,华讯方舟科技有限公司,深圳,1.5-2万/月,07-11
版本管理及运维专员,南昌泽诺信息科技有限公司,南昌-红谷滩新区,6-8千/月,07-11
大数据工程师,武汉理工数字传播工程有限公司,武汉-洪山区,1.2-1.8万/月,07-11
Java软件工程师,上海傲度金融信息服务有限公司,上海-浦东新区,1-1.5万/月,07-11
数据分析师（能源传感及通讯研究所）,清华四川能源互联网研究院,成都,10-16万/年,07-11
云计算（大学讲师）,北京华晟经世信息技术有限公司,西安,0.8-1万/月,07-11
大数据开发工程师,广州华工信元通信技术有限公司,广州-天河区,0.9-1.3万/月,07-11
大数据讲师,南京弦歌信息技术有限公司,异地招聘,0.8-1万/月,07-11
DBA工程师,豪康（泉州）金融借贷服务平台有限公司,上海-长宁区,2-3万/月,07-11
大数据运维工程师（储备）,深圳市盛凯信息科技有限公司,深圳-福田区,0.6-1万/月,07-11
数据库工程师,广东博宏药业有限公司,广州-番禺区,0.8-1.2万/月,07-11
运维工程师,上海嘉善网络科技有限公司,上海-杨浦区,0.7-1.6万/月,07-11
大数据工程师助理,东软睿道（天津）,天津,4.5-6千/月,07-11
中级产品经理,南京高泰科技有限公司,北京-海淀区,0.8-1万/月,07-11
数据分析师,广东方纬科技有限公司,广州-番禺区,0.8-1.5万/月,07-11
BI数据可视化工程师,成都火龙果科技有限公司,成都,0.6-1.2万/月,07-11
大数据开发工程师,上海彩虹鱼海洋科技股份有限公司,上海-浦东新区,0.6-3万/月,07-11
运维工程师,中国化工信息中心有限公司,北京,10-25万/年,07-11
Java开发工程师,安徽中意之旅信息科技有限公司,淮南,6-8千/月,07-11
软件/大数据学科带头人,新华教育集团,合肥-新站区,6-8千/月,07-11
大数据架构师,上海方付通商务服务有限公司,上海-浦东新区,2.5-5万/月,07-11
大数据开发工程师,创业软件股份有限公司,上海-闵行区,1-2万/月,07-11
大数据开发工程师,中国电子科技集团公司第三十六研究所,嘉兴,0.8-1.6万/月,07-11
云平台/大数据挖掘工程师,武汉海亿新能源科技有限公司,武汉,1-1.8万/月,07-11
大数据开发工程师,上海易立德信息技术股份有限公司,深圳-龙岗区,1.2-1.8万/月,07-11
大数据平台开发,辽宁康辉国际旅行社有限公司,沈阳,0.7-1.2万/月,07-11
大数据工程师,武汉美斯坦福信息技术有限公司,武汉,1-1.5万/月,07-11
数据仓库工程师,上海威派格智慧水务股份有限公司,上海-嘉定区,1.5-3万/月,07-11
架构师（八角）,北京中油瑞飞信息技术有限责任公司,北京-石景山区,2-3万/月,07-11
大数据研发工程师,哈工大机器人（合肥）国际创新研究院,合肥-蜀山区,1-1.8万/月,07-11
高级后端开发工程师,上海爱数信息技术股份有限公司,上海,1.5-2万/月,07-11
物流所-Java开发主管工程师,哈尔滨工大服务机器人有限公司,异地招聘,0.9-1.3万/月,07-11
数据架构师/技术总监,中国金融在线-巨灵财经,深圳-福田区,2-3.5万/月,07-11
高级软件工程师（Python）,励德爱思唯尔信息技术（北京）有限公司,上海-长宁区,,07-11
高级大数据开发工程师(架构师方向),上海吉祥航空股份有限公司,上海-闵行区,1.5-2万/月,07-11
P008-大数据技术总监/经理,浙江大学常州工业技术研究院,常州,0.5-2万/月,07-11
微信支付数据分析工程师,江苏微盛网络科技有限公司,无锡,1.5-2万/月,07-12
算法软件工程师,昆明清华中科通用设备有限公司,昆明,1-1.5万/月,07-11
数据库管理（DBA）（合肥）,卫宁健康科技集团股份有限公司合肥分公司,合肥-蜀山区,1-1.5万/月,07-11
大数据工程师,北京小龙潜行科技有限公司,哈尔滨-南岗区,0.6-1.2万/月,07-11
数据工程师,全国海关信息中心广东分中心,广州-海珠区,0.7-1万/月,07-11
高级爬虫工程师,宁波海曙欧菲斯房产经纪有限公司,杭州,15-25万/年,07-11
Java高级软件工程师,西安可信时间认证服务有限公司,西安-浐灞生态区,0.6-2万/月,07-11
Java高级开发工程师,成都鑫豪斯电子探测技术有限公司,成都-高新区,1.5-2万/月,07-11
Java高级讲师（高薪+五险）,襄阳三阳教育科技有限公司,襄阳,0.8-1万/月,07-11
智能控制技术教师,上海电子信息职业技术学院,上海,0.8-1万/月,07-11
大数据架构师,湖南海川数易信息科技有限公司,长沙-芙蓉区,2-2.5万/月,07-11
项目经理,浙江大华技术股份有限公司,杭州-滨江区,20-30万/年,07-11
Java开发工程师（APP/电商）,智尊宝纺·六合生科技,北京-朝阳区,1.2-2.5万/月,07-11
PE Teacher,上海浦东新区民办宏文学校,上海-浦东新区,1.8-3万/月,07-11
Java软件工程师,方纳企业管理咨询（广州）有限公司,广州-天河区,1.5-2万/月,07-11
Big Data Integration Manager,欧莱雅（中国）有限公司,上海-静安区,3-4.5千/月,07-11
Java  系统工程师,深圳昂楷科技有限公司,深圳-南山区,2-2.5万/月,07-10
JAVA高级工程师,成都环博软件有限公司,成都-武侯区,1.2-1.5万/月,07-10
大数据平台工程师,广州威尔森信息科技有限公司,广州-天河区,0.8-1.5万/月,07-10
大数据可视化系统架构师,GQY视讯股份有限公司,上海-黄浦区,2-2.5万/月,07-10
数据库管理维护工程师（北京）,北京华宇信息技术有限公司,北京-丰台区,0.5-1万/月,07-10
大数据研发工程师,上海益海信息技术有限公司,上海,0.8-1.6万/月,07-10
大数据架构师,舟谱数据技术南京有限公司,南京,2.5-4万/月,07-10
ETL工程师,苏州食行生鲜电子商务有限公司,苏州,0.8-1.3万/月,07-10
大数据技术架构师,上海宏路数据技术股份有限公司,上海-虹口区,1.5-2.5万/月,07-10
大数据咨询顾问,北京明朝万达科技股份有限公司,北京-海淀区,1-2万/月,07-10
大数据库工程师,陕西万德信息科技股份有限公司,广州-番禺区,5-9.2千/月,07-10
JAVA应用开发,同程国际旅行社有限公司,苏州,0.8-1万/月,07-10
资深大数据Java工程师,上海赵涌信息技术有限公司,上海-闵行区,2-3.5万/月,07-10
高级Java工程师（地点：长沙）,福建福诺移动通信技术有限公司,长沙,18-25万/年,07-10
高级大数据开发工程师,广州广电银通金融电子科技有限公司,广州,2-4.5万/月,07-10
全栈开发工程师,广州钛动科技有限公司,广州-天河区,1.5-2.5万/月,07-10
软件开发工程师,上海盘古餐饮管理有限公司,上海-浦东新区,2-2.5万/月,07-10
DBA,武汉悠然一指网络有限公司,武汉-洪山区,1-1.5万/月,07-10
实习研究员（广州）,绿盟科技,广州-荔湾区,3-4.5千/月,07-10
BIM二次开发负责人（杭州）,华信咨询设计研究院有限公司,杭州,2-3万/月,07-10
自然语言处理工程师,广州数沃信息科技有限公司,广州-天河区,1.2-2.2万/月,07-10
大数据集群运维工程师,北京北信源软件股份有限公司,南京,0.8-1.3万/月,07-10
大数据开发工程师,四川驹马科技有限公司,成都,1.5-2.2万/月,07-10
JAVA大数据分析工程师,深圳优克云联科技有限公司,西安-高新技术...,0.8-3万/月,07-10
Golang开发工程师,苏州蜗牛数字科技股份有限公司,上海-徐汇区,1.5-2.5万/月,07-10
中/高级JAVA开发工程师（大数据方向）,京华信息科技股份有限公司,广州-天河区,0.8-1.5万/月,07-10
DBA工程师,南昌黑鲨科技有限公司,上海-浦东新区,1-2万/月,07-10
基础架构师,拍拍信数据服务（上海）有限公司,上海-浦东新区,2.5-3.5万/月,07-10
数据分析/BI工程师,上海纳客宝信息技术有限公司,上海-闵行区,1.2-1.5万/月,07-10
Java工程师,珠海安润普科技有限公司,珠海,0.6-1.2万/月,07-10
大数据分析工程师,青岛万利通达商务咨询有限公司,青岛-市北区,1-1.5万/月,07-10
大数据开发工程师,广州富米科技有限公司,广州-荔湾区,1.5-2万/月,07-10
大数据挖掘工程师,成都菲斯特房地产营销策划有限公司,成都,0.8-1.2万/月,07-10
PHP开发工程师,优购科技有限公司,北京,1-1.5万/月,07-10
数据架构师,张家港市飞马橡胶用布有限公司,深圳,1.5-3万/月,07-10
大数据开发工程师（杭州）,杭州玳数科技有限公司,杭州-西湖区,1-2万/月,07-10
高级DBA工程师,广州力挚网络科技有限公司,广州-天河区,20-30万/年,07-10
Java工程师,青岛尽如意网络科技有限公司,青岛-黄岛区,0.8-1万/月,07-10
大数据工程师,广州科宸电脑工程有限公司南京分公司,南京-鼓楼区,1.5-2.5万/月,07-10
大数据研发工程师/架构师,金陵晚报社,南京-秦淮区,1.5-3万/月,07-10
大数据平台架构师,浙江易航海信息技术有限公司,杭州,1.5-2.5万/月,07-10
2018研发-大数据开发工程师(J13166),金风科技-研发中心,北京,1.3-2.3万/月,07-10
java软件工程师,湖北新海天投资有限公司,武汉,6-8千/月,07-10
大数据平台构架师,恒锋信息科技股份有限公司,福州,20-30万/年,07-10
人工智能讲师,上海奉贤区八维宏烨培训学校,上海-奉贤区,2.5-3.5万/月,07-10
C++高级开发工程师,北京红云融通技术有限公司,北京,1.5-2.5万/月,07-10
数据挖掘工程师,北京金鹏网格软件技术有限公司,北京-海淀区,0.8-1万/月,07-10
数据开发工程师,北京赫德阳数据通信科技有限公司,成都-高新区,0.8-1.6万/月,07-10
技术总监/经理 研发总监/经理,上海百林通信网络科技服务股份有限公司,上海-浦东新区,2.5-5万/月,07-10
数据工程师,易联支付有限公司,广州,0.8-1.2万/月,07-10
大数据设计架构师,福建南威软件有限公司,福州,2-3万/月,07-10
数据挖掘工程师,杭州量知数据科技有限公司,杭州-余杭区,0.8-1.3万/月,07-10
大数据架构师,京东集团总部,北京-大兴区,3-6万/月,07-10
大数据开发工程师,上海慧逊科技有限公司,北京-西城区,1-1.5万/月,07-10
运维工程师,杭州勤易科技有限公司,杭州,0.8-1万/月,07-10
Java高级开发工程师,杭州半云科技有限公司,杭州-西湖区,1.2-2万/月,07-10
推荐算法工程师,深圳市微趣时代科技有限公司,深圳-福田区,1.1-2.2万/月,07-10
Java高级工程师,成都市知用科技有限公司,成都-武侯区,0.8-1万/月,07-10
大数据开发工程师,上海天臣计算机软件有限公司,上海-静安区,1.5-2.5万/月,07-10
大数据分析工程师（中国化工集团千人博士计划）,昊华工程有限公司,北京-顺义区,1.5-2万/月,07-10
大数据开发Leader,北京明略软件系统有限公司,上海-浦东新区,2.5-3万/月,07-10
大数据开发经理,交通银行信用卡中心,上海,2-2.5万/月,07-10
高级 Java 微服务研发工程师,成都精灵云科技有限公司,成都-高新区,1.5-2万/月,07-10
大数据工程师,西安和利德软件有限公司,西安,0.8-1万/月,07-10
大数据开发工程师,上海晶钥商务咨询有限公司,上海,2-2.5万/月,07-10
Python开发工程师,有米科技股份有限公司,广州,1.2-2万/月,07-10
数据库开发工程师,中通服软件科技有限公司,长沙,0.8-1万/月,07-10
服务器架构师,深圳市三牛犇科技有限公司,深圳-南山区,2-4万/月,07-10
大数据开发工程师,广州迈傲信息科技有限公司,广州,1.2-2.5万/月,07-10
大数据开发工程师,大连龙图信息技术股份有限公司,大连-高新园区,1-1.5万/月,07-10
风控系统python研发工程师,重庆爱海米科技有限公司,上海-浦东新区,1-1.5万/月,07-10
数据挖掘工程师（龙珠直播）,上海聚力传媒技术有限公司 PPTV网络电视,上海-浦东新区,1.3-1.8万/月,07-10
数据分析师,浙江航天恒嘉数据科技有限公司,嘉兴,10-20万/年,07-10
算法工程师,北京大米未来科技有限公司,北京-东城区,0.8-1万/月,07-10
高级.net工程师,北京北语大教育科技有限公司,北京,1-2万/月,07-10
Java工程师,深圳市万联互通网络科技有限公司,深圳-龙华新区,1.5-2万/月,07-10
JAVA开发工程师,菜牛在线电子商务有限公司,宁波-鄞州区,1.5-2万/月,07-10
大数据开发工程师,北京亿信华辰软件有限责任公司,武汉-江夏区,0.7-1万/月,07-10
大数据软件工程师,派心实业（上海）有限公司,上海-浦东新区,30-40万/年,07-10
Principal Big Data Engineer,韩领网络科技（上海）有限公司,上海-浦东新区,3.5-5万/月,07-10
云端架构师,苏州蓝石新动力有限公司,苏州-工业园区,20-33万/年,07-10
大数据开发工程师,深圳洽客科技有限公司,深圳-福田区,1.5-2万/月,07-10
JAVA架构师,麦田春雪科贸（北京）有限公司,北京-朝阳区,4-5万/月,07-10
JAVA项目经理,江苏华招网信息技术有限公司,南京,1.5-2万/月,07-10
大数据开发工程师,汉唐信通（北京）咨询股份有限公司,北京,2-3万/月,07-10
全文检索&数据挖掘分析,电信科学技术第五研究所有限公司,成都-锦江区,1-1.5万/月,07-10
高级软件工程师,常州小伙伴网络科技有限公司,常州,1-1.3万/月,07-10
服务器集群开发资深架构师,墨子（深圳）人工智能技术有限公司,深圳-福田区,2.5-5万/月,07-10
大数据分布式架构师,成都九洲电子信息系统股份有限公司,成都,1.8-3万/月,07-10
Java/大数据/云计算开发工程师,海南智联邦科技有限公司,武汉-洪山区,1-1.5万/月,07-10
系统架构师（代杭州轻寻招聘）,浙江海邦投资管理有限公司,杭州-余杭区,2-3万/月,07-10
高薪诚聘Java/C++软件工程师开发,华通科技有限公司,上海,0.6-1.5万/月,07-10
项目经理,武汉长新大数据产业运营有限公司,武汉,0.9-1.6万/月,07-10
算法工程师,广东金赋科技股份有限公司,佛山,0.8-1万/月,07-10
Java软件工程师   五险一金,武汉宽信通科技有限公司,武汉-武昌区,6-8千/月,07-10
大数据开发工程师,西安润基投资控股有限公司,西安-碑林区,6-8千/月,07-10
BI/DW Engineer/Sr Engineer,上海美士达商务咨询有限公司,上海-浦东新区,10-30万/年,07-10
运维工程师,南京佳强科技有限公司,苏州,0.8-1万/月,07-10
Java高级软件工程师,上海达欧百希特汽车配件有限公司,上海-浦东新区,1.5-2.5万/月,07-10
大数据开发工程师,深圳市财富趋势科技股份有限公司武汉研发中心,武汉,1-1.8万/月,07-10
大数据开发工程师（高级）,昆山和君纵达数据科技有限公司,上海-闵行区,1.5-3.5万/月,07-10
数据开发工程师,苏宁消费金融有限公司,南京,1-2万/月,07-10
大数据开发工程师,无锡智慧城市建设发展有限公司,无锡,0.8-1万/月,07-10
数据库开发工程师（大数据开发）,重庆京因生物科技有限责任公司,重庆-大渡口区,0.6-1万/月,07-10
大数据开发工程师,智阳网络技术（上海）有限公司,上海-浦东新区,1.8-3.2万/月,07-10
大数据平台研发工程师,中国电子科技集团公司第五十二研究所,杭州,1-1.5万/月,07-10
运维工程师,南京哲彦信息技术有限公司,南京-玄武区,1-1.5万/月,07-10
大数据技术总工程师(兼运营负责人）,北京城房科技有限公司,合肥-滨湖新区,40-50万/年,07-10
高级大数据工程师,鹏元征信有限公司,深圳,2.5-3.2万/月,07-10
电力大数据开发工程师,国能润泽（北京）科技有限公司,南京,5-8千/月,07-10
大数据讲师,西安优盛信息技术有限公司,西安,8-10万/年,07-10
大数据开发工程师（高级）,通鼎互联信息股份有限公司,苏州-吴江区,1.2-2万/月,07-10
资深大数据工程师,深圳白骑士大数据有限公司,深圳-南山区,1.5-3万/月,07-10
python爬虫工程师,北京号外科技有限公司,北京-海淀区,0.8-1.5万/月,07-10
高级Java开发工程师,成都中科大旗软件有限公司,成都-高新区,1-2万/月,07-10
BI工程师,上海贝塔斯曼商业服务有限公司,上海-静安区,1-1.5万/月,07-10
大数据高级开发工程师,珠海横琴极盛科技有限公司,上海-浦东新区,2.5-3万/月,07-10
算法工程师,北京龙软科技股份有限公司,成都-武侯区,0.7-1.4万/月,07-10
JAVA开发工程师（南京）,北京新媒传信科技有限公司,南京-建邺区,1.2-1.7万/月,07-10
大数据架构师,上海秦苍信息科技有限公司,上海-浦东新区,2.5-3.5万/月,07-10
NLP 工程师,北京秒针信息咨询有限公司,上海-长宁区,2-3万/月,07-10
数据研发工程师,深圳市赢众通金融信息服务有限责任公司,北京-海淀区,2-3.5万/月,07-10
Hadoop开发工程师(北京),中博信息技术研究院有限公司,北京-丰台区,0.9-2.1万/月,07-10
C#工程师,广州玄泰信息科技股份有限公司,广州-天河区,0.7-1万/月,07-10
大数据开发工程师,大连信达智诚科技有限公司,大连-高新园区,6-8千/月,07-10
数据分析师,南方都市报,广州-越秀区,1-2万/月,07-10
Java开发工程师(含高级）,广州艾美网络科技有限公司,广州-番禺区,1.3-2万/月,07-10
软件研发工程师,湖南网数科技有限公司,长沙,1-1.5万/月,07-10
.NET架构师,上海秒优供应链管理有限公司,无锡-滨湖区,1.5-2万/月,07-10
Java高级开发工程师,深圳市至高通信技术发展有限公司,深圳-南山区,1-1.5万/月,07-10
实施项目经理,福建博思软件股份有限公司,异地招聘,5-8千/月,07-10
中高级大数据开发工程师,中科软科技股份有限公司,天津-南开区,1-1.5万/月,07-10
应用运维开发工程师（SRE）,南京地平线机器人技术有限公司,南京-栖霞区,1-2万/月,07-10
资深系统工程师,北京天明创新数据科技有限公司,北京-海淀区,2.5-3万/月,07-10
技术总监（工业大数据）,浙江鸿程计算机系统有限公司,杭州,2.5-3万/月,07-10
大数据开发工程师,成都咪咕咪咕网络科技有限公司,成都-高新区,0.6-1.5万/月,07-10
大数据挖掘/人工智能首席架构师,上海宝藤生物医药科技股份有限公司,上海,1.5-3万/月,07-10
高级爬虫工程师,深圳市易仓科技有限公司,深圳-南山区,1-2万/月,07-10
Java高级工程师（推荐系统）,健康160（原就医160）,深圳-南山区,2-2.5万/月,07-10
系统架构师,数库（上海）科技有限公司,上海-闵行区,3-5万/月,07-10
java研发工程师,南京盟韬通信技术有限公司,南京-江宁区,0.8-1万/月,07-10
高级算法工程师,北京康邦科技有限公司,北京-海淀区,2-2.5万/月,07-10
软件研发工程师（数据挖掘方向）,中国电子科技集团公司第十五研究所（华北计算技术研究所）,北京-海淀区,0.6-1.2万/月,07-10
系统架构师,浙江卓锐科技股份有限公司,杭州-余杭区,1.5-2万/月,07-10
微软技术支持-上海/无锡,BJCP直通车项目组1,上海-闵行区,1.5-2.5万/月,07-10
架构师,深圳狗尾草智能科技有限公司,深圳-南山区,2-3.5万/月,07-10
数据分析工程师,杭州开迅科技有限公司,杭州,1.5-2.5万/月,07-10
培训讲师,北京天下伐谋管理咨询有限公司,北京,2000元/天,07-10
平台系统架构师,中电海康集团有限公司,杭州,2-2.5万/月,07-10
Data Scientist 数据科学家,东方海外信息技术开发中心,异地招聘,3-5万/月,07-10
大数据开发工程师（交易结算事业部）,深圳证券通信有限公司,深圳-罗湖区,12-20万/年,07-10
C++开发工程师,大连百易软件股份有限公司,长沙-岳麓区,0.6-1.8万/月,07-10
大数据开发工程师,武汉地大信息工程股份有限公司,武汉,0.8-1.5万/月,07-10
大数据开发工程师,珠海市天信恒创科技有限公司,珠海,1-1.5万/月,07-10
大数据算法研发工程师,深圳市炽盛科技有限公司,深圳-龙岗区,2-3万/月,07-10
架构师（大数据）,中储南京智慧物流科技有限公司,南京,1.5-3万/月,07-10
PHP开发工程师,科大讯飞华南有限公司,广州,1-1.5万/月,07-10
大数据开发工程师,深圳市联合信息科技发展股份有限公司,深圳-南山区,2-2.5万/月,07-10
大数据开发工程师,南京谷迅物联科技有限公司,南京-建邺区,6-8千/月,07-10
大数据工程师,中腾信金融信息服务（上海）有限公司,深圳-南山区,1-1.8万/月,07-10
数据分析经理,深圳市怡源通科技有限公司,深圳,0.9-1.3万/月,07-10
项目经理,广州赛意信息科技股份有限公司,佛山,1.5-2万/月,07-10
数据工程师,上海轻轻信息科技有限公司,上海-徐汇区,1-1.5万/月,07-10
算法工程师,广东京信软件科技有限公司,中山,1.5-2万/月,07-10
数据管理经理,上海太安堂云健康科技有限公司,上海,1.5-2.5万/月,07-10
技术总监/经理,北京世纪星瀚文化发展有限公司,北京-朝阳区,1.8-2.8万/月,07-10
高级java开发工程师,成都盯盯科技有限公司,成都-高新区,1.5-2万/月,07-10
软件开发工程师,长安通信科技有限责任公司,北京-海淀区,10-15万/年,07-10
数据技术研发工程师,武汉中海庭数据技术有限公司,武汉-江夏区,1.5-2万/月,07-10
云平台高级架构师,深圳市同为数码科技股份有限公司,深圳-南山区,2.7-5.5万/月,07-10
JAVA开发工程师,上海珺才企业管理咨询有限公司,上海,6-8千/月,07-10
博士技术研究员,深圳市网安计算机安全检测技术有限公司,深圳,1-2万/月,07-10
大数据及后台开发工程师01,北京经纬恒润科技有限公司,北京-海淀区,1-1.5万/月,07-10
PHP开发工程师,广州云聚鲜智能科技有限公司,广州-番禺区,5-8千/月,07-10
大数据开发工程师,径卫视觉科技（上海）有限公司,上海-杨浦区,2-3万/月,07-10
高级产品经理(数据策略)(J10985),深圳依时货拉拉科技有限公司,深圳-福田区,1.5-2.5万/月,07-10
区块链开发工程师,环球大数据科技有限公司,北京-丰台区,1.5-2万/月,07-10
自然语言/NLP专家（AI Lab）,深圳市子鹿科技有限公司,深圳-福田区,80-100万/年,07-10
（双休上市）AI知识图谱开发工程师,广东您好科技有限公司,广州-越秀区,1-1.5万/月,07-10
大数据开发工程师,重庆广睿达科技有限公司,重庆-渝北区,10-20万/年,07-10
ETL开发工程师,四川天使之翼餐饮管理有限公司高新区第一分公司,成都-锦江区,0.6-1.2万/月,07-10
大数据开发工程师,武汉小码联城科技有限公司,异地招聘,1-2.5万/月,07-10
大数据架构师,中科赛诺（北京）科技有限公司,北京-丰台区,2-2.5万/月,07-10
高级大数据开发工程师,成都柯诺维企业管理有限公司武汉分公司,武汉-江岸区,1-2.5万/月,07-10
人工智能工程师,广东车海洋环保科技有限公司,广州,1.5-2万/月,07-10
开发经理,合肥恒卓科技有限公司,合肥,10-15万/年,07-10
数据挖掘工程师,美菜网,北京,2-4.2万/月,07-10
数据分析师,苏州瑞鹏信息技术有限公司,苏州-工业园区,1.5-2.5万/月,07-10
平台架构师/系统架构师,创络（上海）数据科技有限公司,上海-徐汇区,2.5-3.5万/月,07-10
算法工程师,掌上快销,广州,2-3.5万/月,07-10
大数据开发工程师,海南中智信信息技术有限公司,海南省,8-10万/年,07-10
大数据高级工程师,传易互联（深圳）有限公司,深圳-南山区,1-1.5万/月,07-10
高级Java讲师+五险一金+双休,武汉盛世鑫瑞智能科技有限公司,武汉-洪山区,1.2-2万/月,07-10
Java架构师,上海漫微信息技术有限公司,上海-闵行区,2-4万/月,07-10
大数据开发工程师,山大地纬软件股份有限公司,济南,0.8-1.2万/月,07-10
Java高级开发工程师,株式会社オーティーシー,大连-高新园区,0.6-1.1万/月,07-10
大数据平台高级开发工程师,浙江海康科技有限公司,杭州-西湖区,1.5-3万/月,07-10
大数据研发工程师,恩梯梯数据（中国）信息技术有限公司北京分公司,北京-朝阳区,1.5-3万/月,07-10
大数据开发高级工程师（产业互联网）,中国联合网络通信有限公司浙江省分公司,杭州,30-45万/年,07-10
大数据讲师,重庆德克特信息技术有限公司贵州分公司,重庆-沙坪坝区,5-8千/月,07-10
大数据软件工程师,上海闻泰电子科技有限公司,上海,1-3万/月,07-10
大数据开发工程师,沈阳美行科技有限公司,沈阳-浑南区,0.7-1.4万/月,07-10
大数据工程师-深圳-00749,北京比特大陆科技有限公司,深圳-南山区,20-30万/年,07-10
大数据开发工程师,广州众赢资讯科技有限公司,广州-海珠区,1-1.5万/月,07-10
大数据工程师,北京金之盾信息技术有限公司,南京-建邺区,1-2万/月,07-10
Java开发工程师,大连翼峰软件有限公司,佛山,6-8千/月,07-10
大数据工程师,中瑞集团,青岛-市北区,0.6-1.2万/月,07-10
数据架构师,中国太平洋保险（集团）股份有限公司,上海-徐汇区,15-40万/年,07-10
高级软件工程师,武汉恒扬聚数科技有限公司,武汉-东湖新技...,1-2万/月,07-10
大数据高级研发工程师,杭州大树网络技术有限公司,杭州-拱墅区,2-2.5万/月,07-10
算法工程师,北京初聚科技有限公司,郑州-金水区,1-2万/月,07-10
数据仓库工程师,上海谨拍电子商务有限公司,上海-闵行区,2.5-3万/月,07-10
数据开发工程师,深圳市万普拉斯科技有限公司,深圳-福田区,1.5-2万/月,07-10
大数据开发讲师,上海龙之谷数码科技有限公司,上海,1.5-2万/月,07-10
高级技术经理------智胜慧旅,四川川大智胜系统集成有限公司,成都-武侯区,1.5-2万/月,07-10
信息开发部经理,北京舜土规划顾问有限公司,北京,2-3万/月,07-10
数据建模工程师,劲霸男装（上海）有限公司,上海,1-1.5万/月,07-10
DBA（资深/高级）,平安好房（上海）电子商务有限公司,上海,1.5-3万/月,07-10
算法工程师,杭州听色文化创意有限公司,杭州-西湖区,1-1.5万/月,07-10
大数据开发工程师,四川浩特通信有限公司,成都,0.9-1.2万/月,07-10
大数据开发工程师,江苏零浩网络科技有限公司,南京,1.2-1.8万/月,07-10
大数据工程师,上海法智特实业集团有限公司,上海-松江区,2-3万/月,07-10
科研中心-算法工程师,金电联行（北京）信息技术有限公司,北京-朝阳区,1.5-3万/月,07-10
机器学习工程师,中兴软创科技股份有限公司,广州-番禺区,2-2.5万/月,07-10
广告数据分析师,广州多益网络股份有限公司,广州-黄埔区,1.2-2.5万/月,07-10
大数据开发工程师,湖北华旺达信息技术有限公司,武汉-洪山区,1.5-2万/月,07-10
高级软件开发工程师,中电科华云信息技术有限公司,成都-高新区,1-1.5万/月,07-10
大数据开发工程师,分享一下（北京）科技有限公司,北京-朝阳区,1.5-3万/月,07-10
广告平台架构师,广州接入信息科技有限公司,广州-天河区,1-1.5万/月,07-10
视频数据挖掘高级工程师,广东凯豪信息科技有限公司,深圳-宝安区,1.5-2万/月,07-10
数据挖掘和机器学习工程师,杭州一骑绝尘科技有限公司,杭州-西湖区,1.5-3万/月,07-10
智城事业部售前技术经理（多地）,浙江衢时代大数据科技有限公司,异地招聘,1-1.5万/月,07-12
架构师,蜀海（北京）供应链管理有限责任公司,北京-丰台区,3-4万/月,07-10
数据开发工程师,上海乐融金融信息服务有限公司,上海,1.5-2万/月,07-10
高级/资深数据分析师,北京花生便利科技有限公司,北京-朝阳区,1.5-3万/月,07-10
数据开发工程师,北京途歌科技有限公司,北京-朝阳区,1.5-3万/月,07-10
AI工程师,江苏前景信息科技有限公司,南京-玄武区,1.5-2万/月,07-10
大数据开发工程师,江苏网谱数据服务有限公司,南京-建邺区,1-1.5万/月,07-10
大数据项目经理,广东飞企互联科技股份有限公司,珠海,30-40万/年,07-10
系统架构师,中科软科技股份有限公司,南昌-红谷滩新区,2-2.5万/月,07-10
大数据开发工程师,越亮传奇科技股份有限公司,成都-武侯区,0.8-1.6万/月,07-10
数据库工程师,苏州工业园区湖东创艺宝贝艺术培训有限公司,宁德,20-30万/年,07-10
大数据架构师,贵州数据宝网络科技有限公司上海分公司,上海-徐汇区,2.5-3万/月,07-10
大数据架构师,无锡英臻科技有限公司,无锡,1.8-2.5万/月,07-10
高级软件工程师,上海联蔚信息科技有限公司,上海-徐汇区,1.5-2万/月,07-10
大数据工程师,逸途（北京）科技有限公司,北京-朝阳区,1.2-1.8万/月,07-10
数据工程师,四川众汇金控集团有限公司,成都,5-8千/月,07-10
大数据分析工程师,华清科盛（北京）信息技术有限公司,异地招聘,0.8-1.5万/月,07-10
